playerID,yearID,z_AVG,z_ISO,z_BB,z_SB,z_DEF,PA
alfoned01,1998,0.1440971563067716,-0.21306959445642695,0.34842214207553124,-0.34505823573501604,0.38297552714119587,630.0
alfoned01,1999,0.7923709929497682,0.39708073386489096,0.5212345195705781,-0.35049982388746553,-1.539558851023344,726.0
alfoned01,2000,1.458363870576945,0.6155516657969174,1.288324737686479,-0.6383778058107732,-0.13214210031572954,650.0
alfoned01,2001,-0.9031510015008014,-0.1730409278543089,0.27944409654542385,-0.44581251110256076,-1.1318207451394302,519.0
alfoned01,2002,1.3978914505270599,-0.21237027839217051,0.5196028300824688,-0.2970431430401454,1.1970714032231093,562.0
alfoned01,2003,-0.3813868325140844,-0.5400276251922075,0.2992064402535168,-0.36616118953594956,-0.5190762533220113,586.0
alfoned01,2004,0.5632816939620238,-0.8723516251348256,-0.2752408504434795,-0.7748842517830519,0.6026724133496894,576.0
alfoned01,2005,0.24102108145847637,-1.6170740887072739,-0.5636280664987728,-0.5463918870555425,-0.3427434764971196,402.0
allendi01,1964,1.821749343714464,1.699127923970076,0.40226210687478614,-0.47024655001659516,0.5606721684103627,708.0
allendi01,1965,1.484049195108396,0.9411701154727764,0.5994436394854844,0.49973764307264124,-0.7502313622611833,707.0
allendi01,1966,1.9136278746051156,2.9527059694987474,1.0410253846978885,0.20966596094256928,-0.5442023646399035,599.0
allendi01,1967,1.5311781379333453,2.4629875165008985,1.805255760784691,1.7454835452548092,-0.4721774911572336,540.0
allendi01,1968,0.4727727186531817,2.736076615600361,1.329511266335049,-0.15898644518487565,-1.7097569328520348,605.0
allendi01,1969,0.819918062965967,2.467103417559921,0.8067804004699136,0.20901268209475266,-1.5222335209757487,506.0
allendi01,1970,0.3669127349224646,2.1881084457883375,0.9252816342811547,-0.32636358065882853,-1.0628115280536359,533.0
allendi01,1971,1.0729875795496158,0.8361599158313252,1.4473890802655287,-0.07780168369198695,-0.9610631799243604,649.0
allendi01,1972,1.7051058112680877,3.1776223731706947,2.15880339314042,0.9289404081829581,-1.082583336449259,609.0
allendi01,1973,1.645143280868856,2.7514500866650438,0.6029841918323569,0.5093055698583981,-0.4880174577556708,288.0
allendi01,1974,1.2618672339224744,2.799395471270694,0.4820641002699485,-0.2141355865791074,-1.1874436435685434,525.0
allendi01,1975,-0.9452784328800675,0.5051243283112073,0.7245205009962342,0.23381864396471394,-0.5872075758278456,481.0
allendi01,1976,0.18106379303626835,2.0231770619650473,0.6330364113902694,0.38796862632603146,-0.9067470670309741,339.0
allendi01,1977,-1.0522896437642097,-0.585324899285082,0.8916174196842528,-0.695562195015762,-0.19337054793927558,200.0
allenne02,1924,-1.0371416459350375,-0.9327821762422651,-0.03028844927241211,0.7341330301142642,-0.34470017496288935,349.0
allenne02,1925,-0.33614985417616494,-0.25734818447001945,0.1654410278128505,0.8480483772627789,0.0012198610742905648,365.0
allenne02,1926,-1.210160006183547,-0.6279566141963843,-0.33264284562651003,1.986637466656627,1.8510154440419764,346.0
allenne02,1927,0.7442110449115042,-0.5096528448026686,-0.2826650952760318,2.1040709558952497,1.3175801567855088,381.0
allenne02,1928,-0.5080940230040037,-0.5379519952395083,-0.3826417073106289,2.667256144372646,3.0074917206194973,329.0
allenne02,1929,0.43496204160985796,0.22982496632539973,-0.7270369067150868,3.044022695960273,2.4527188926591363,331.0
allenne02,1930,1.2948593820823189,-0.44327512491761095,-0.631867384886535,1.5420040152232333,1.062612422129064,300.0
allenne02,1932,-0.16356560947892637,-0.9047631132910491,0.37135365497558,2.4244491624428317,0.39102090709323595,232.0
allenne02,1937,1.1511935271350062,-0.5663620389226719,-0.21949683650103166,2.656960889571763,1.2363589716931702,247.0
allisbo01,1959,-0.23371175483196405,1.2516001782642099,0.08461807254525824,0.9171221730993113,0.5247625245788022,639.0
allisbo01,1960,-0.5620383282143881,0.28220711596548853,1.784383405335556,0.5271662670696695,-0.1345257946877276,604.0
allisbo01,1961,-0.876405361120349,0.7442638988480209,1.6966227028912981,-0.6223631381033446,-0.17722477711677062,677.0
allisbo01,1962,-0.13254852269420273,1.6781404601045355,1.2837852934686678,0.09321035069711914,-0.3705584392232214,613.0
allisbo01,1963,0.4701634540690512,2.174585215415166,2.150257785289842,-0.10825824561440978,0.8342599551529856,626.0
allisbo01,1964,0.7911520988513676,2.1649152681580572,2.3910400309400197,0.4488750630288412,-0.2212377705107982,594.0
allisbo01,1965,-0.792431978648456,1.2840587148857303,1.7462791952109875,0.3798289285054112,0.0161879288322522,519.0
allisbo01,1966,-1.3015891809873532,0.87597843831483,2.125244448262333,1.0118724828495684,-0.6100753179322747,203.0
allisbo01,1967,0.12360971903011206,1.5924101361047507,1.46227416820404,-0.1426746532325233,-1.1788255685468083,576.0
allisbo01,1968,-0.0285740848585031,1.814713455168636,0.5742049433817173,0.15963177310880303,-1.35940069207396,526.0
allisbo01,1969,-1.0285540327412934,0.9196123608142692,0.95153918452718,-0.29706751078164145,-0.6113509518084075,220.0
alomaro01,1988,0.18116155680926455,-0.2566539592128353,-0.27726105929322853,0.6787196569180979,2.1486149563297787,611.0
alomaro01,1989,1.1359215728800651,-0.8793076945084696,-0.38698376184207856,1.8111137674674573,0.5357057291551466,702.0
